GEOID,month,EHD_threshold
28047,7,29.253002
28047,8,29.300001
28049,6,28.387001
28049,7,29.220001
28049,8,29.400002
28051,6,27.745
28051,7,28.649002
28051,8,28.826002
28053,6,28.785002
28053,7,29.496002
28053,8,29.777002
28055,6,28.492400800000002
28055,7,29.463001
28055,8,29.534002
28057,6,27.500002
28057,7,28.715002
28057,8,28.727001
28059,6,28.180002
28059,7,28.957499
28059,8,28.962002
28061,6,27.605001
28061,7,28.474
28061,8,28.556002
28063,6,28.152
28063,7,28.895
28063,8,29.050001
28065,6,28.034
28065,7,28.745179999999998
28065,8,28.766
28067,6,28.057549099999996
28067,7,28.913002
28067,8,28.901001
28069,6,27.902
28069,7,28.934002
28069,8,28.905
28071,6,27.508001
28071,7,28.720001
28071,8,28.727001
28073,6,28.195002
28073,7,28.986002
28073,8,29.053001
28075,6,27.872002
28075,7,28.871002
28075,8,28.830002
28077,6,28.562002
28077,7,29.205002
28077,8,29.263
28079,6,27.582
28079,7,28.538002
28079,8,28.596
28081,6,27.956001
28081,7,29.160002
28081,8,29.102001
28083,6,28.364002
28083,7,29.269001
28083,8,29.567001
28085,6,28.031002
28085,7,28.624
28085,8,28.795002
28087,6,28.087002
28087,7,29.172
28087,8,29.11
28089,6,27.974
28089,7,28.892101999999994
28089,8,29.05710089999999
28091,6,28.466002
28091,7,29.174002
28091,8,29.251001
28093,6,27.337002
28093,7,28.548002
28093,8,28.465002
28095,6,27.737001
28095,7,28.948002
28095,8,28.920002
28097,6,26.885002
28097,7,28.008001
28097,8,28.135002
28099,6,27.842001
28099,7,28.831001
28099,8,28.859001
28101,6,27.603
28101,7,28.5771517
28101,8,28.638150000000003
28103,6,28.149002
28103,7,29.093101599999997
28103,8,28.982002
28105,6,27.973001
28105,7,29.016
28105,8,28.911650350000002
28107,6,27.859001
28107,7,28.904001
28107,8,28.96910189999999
28109,6,28.343
28109,7,29.03
28109,8,29.115002
28111,6,28.379002
28111,7,29.090002
28111,8,29.084002
28113,6,28.114002
28113,7,28.797
28113,8,28.9176503
28115,6,27.560001
28115,7,28.740002
28115,8,28.695002
28117,6,27.207
28117,7,28.4864016
28117,8,28.369001
28119,6,28.464200399999996
28119,7,29.264002
28119,8,29.409002
28121,6,28.076002
28121,7,28.909002
28121,8,29.025002
28123,6,27.534
28123,7,28.414001
28123,8,28.501550450000003
28125,6,28.698002
28125,7,29.594002
28125,8,29.614002
28127,6,27.859001
28127,7,28.619001
28127,8,28.638
28129,6,27.519001
28129,7,28.435001
28129,8,28.461
28131,6,28.297050099999996
28131,7,29.011002
28131,8,29.092001
28133,6,28.626001
28133,7,29.46325075
28133,8,29.651001
28135,6,28.066002
28135,7,29.085001
28135,8,29.265001
28137,6,27.892002
28137,7,28.857002
28137,8,28.863404999999997
28139,6,27.012001
28139,7,28.305002
28139,8,28.173002
28141,6,26.835001
28141,7,27.980001
28141,8,27.941002
28143,6,28.527
28143,7,29.42765135
28143,8,29.327002
28145,6,27.496002
28145,7,28.727001
28145,8,28.632002
28147,6,28.258001
28147,7,28.903002
28147,8,28.998001
28149,6,28.400002
28149,7,29.248001
28149,8,29.388
28151,6,28.820451549999994
28151,7,29.741001
28151,8,29.845001
28153,6,28.111002
28153,7,28.905
28153,8,28.801
28155,6,27.170002
28155,7,28.3688507
28155,8,28.37
28157,6,28.159
28157,7,28.928001
28157,8,29.057001
28159,6,27.781002
28159,7,28.748001
28159,8,28.772001
28161,6,27.291
28161,7,28.529001
28161,8,28.617
28163,6,28.295002
28163,7,29.162
28163,8,29.331001
29001,6,25.618002
29001,7,27.595001
29001,8,26.599
29003,6,26.319352
29003,7,28.147001
29003,8,27.147001
29005,6,26.368002
29005,7,27.867
29005,8,26.77
29007,6,26.462002
29007,7,28.243002
29007,8,27.692001
29009,6,25.885502000000002
29009,7,27.823002
29009,8,28.009
29011,6,26.852001
29011,7,28.913002
29011,8,28.876001
29013,6,26.708002
29013,7,28.979002
29013,8,28.433
29015,6,26.561
29015,7,28.705575149999998
29015,8,28.293001
29017,6,26.569002
29017,7,28.060001
29017,8,27.527
29019,6,26.685001
29019,7,28.568
29019,8,27.994001
29021,6,26.699001
29021,7,28.7042505
29021,8,27.721
29023,6,27.788002
29023,7,29.026001
29023,8,28.406002
29025,6,26.008001
29025,7,28.169
29025,8,27.114002
29027,6,26.420002
29027,7,28.368002
29027,8,27.852001
29029,6,26.384
29029,7,28.554
29029,8,28.287651299999993
29031,6,27.478
29031,7,28.632002
29031,8,28.056002
29033,6,26.527
29033,7,28.470001
29033,8,27.520651299999994
29035,6,26.6
29035,7,28.340002
29035,8,28.031002
29037,6,26.720001
29037,7,29.019001
29037,8,28.34193535
29039,6,26.814001
29039,7,28.969002
29039,8,28.878002
29041,6,26.506
29041,7,28.367
29041,8,27.321939999999994
29043,6,25.497002
29043,7,27.416
29043,8,27.36
29045,6,26.138
29045,7,27.796001
29045,8,26.751001
29047,6,26.757951049999996
29047,7,28.999300599999994
29047,8,28.092001
29049,6,26.174002
29049,7,28.503951999999998
29049,8,27.287
29051,6,26.722002
29051,7,28.743002
29051,8,28.207450899999998
29053,6,26.776001
29053,7,28.78
29053,8,28.113
29055,6,25.68
29055,7,27.639002
29055,8,27.339
29057,6,26.704
29057,7,28.737001
29057,8,28.664600399999998
29059,6,26.140001
29059,7,28.225002
29059,8,28.092001
29061,6,26.022001
29061,7,28.0939196
29061,8,27.090002
29063,6,25.982
29063,7,28.152301650000005
29063,8,27.082
29065,6,25.866001
29065,7,27.806002
29065,8,27.576401999999995
29067,6,25.546001
29067,7,27.533
29067,8,27.613
29069,6,28.480400200000002
29069,7,29.468002
29069,8,28.907400599999995
29071,6,26.217001
29071,7,28.168001
29071,8,27.751001
29073,6,25.781002
29073,7,27.847002
29073,8,27.52
29075,6,25.879351649999997
29075,7,27.948002
29075,8,26.944002
29077,6,26.252
29077,7,28.154001
29077,8,28.118002
29079,6,26.340002
29079,7,28.392002
29079,8,27.175001
29081,6,25.546150849999993
29081,7,27.708002
29081,8,26.69
29083,6,26.697
29083,7,28.885002
29083,8,28.316002
29085,6,26.592001
29085,7,28.73085015
29085,8,28.513
29087,6,26.640001
29087,7,28.250002
29087,8,27.222002
29089,6,26.680002
29089,7,28.589
29089,8,27.758001
29091,6,25.857
29091,7,27.863460199999995
29091,8,27.803001
29093,6,25.838001
29093,7,27.603
29093,8,27.196649299999997
29095,6,27.06935199999999
29095,7,29.2624505
29095,8,28.4466995
29097,6,27.070002
29097,7,29.065
29097,8,29.027
29099,6,26.785002
29099,7,28.524002
29099,8,27.819002
29101,6,26.539955
29101,7,28.689001
29101,8,27.933
29103,6,25.991001
29103,7,27.809651349999992
29103,8,26.791
29105,6,26.063002
29105,7,28.125002
29105,8,28.02060119999999
29107,6,26.486002
29107,7,28.592001
29107,8,27.652
29109,6,26.184002
29109,7,28.163002
29109,8,28.285002
29111,6,26.29
29111,7,27.951002
29111,8,26.936
29113,6,26.621002
29113,7,28.411001
29113,8,27.562002
29115,6,26.027
29115,7,28.013
29115,8,26.994001
29117,6,26.502951899999996
29117,7,28.439001
29117,8,27.342001
29119,6,26.410002
29119,7,28.464
29119,8,28.459002
29121,6,26.046001
29121,7,28.099
29121,8,27.077002
29123,6,25.947
29123,7,27.695151399999997
29123,8,27.284
29125,6,25.901001
29125,7,28.014002
29125,8,27.717200799999997
29127,6,26.473001
29127,7,28.209002
29127,8,27.316002
29129,6,25.447951899999996
29129,7,27.460001
29129,8,26.458002
29131,6,26.529001
29131,7,28.635002
29131,8,28.28336
29133,6,27.746002
29133,7,28.830002
29133,8,28.199001
29135,6,26.598001
29135,7,28.6032505
29135,8,28.136002
29137,6,26.43
29137,7,28.254002
29137,8,27.465002
29139,6,26.30075025
29139,7,28.213001
29139,8,27.659701399999996
29141,6,26.417002
29141,7,28.628002
29141,8,28.181002
29143,6,28.156002
29143,7,29.189001
29143,8,28.582
29145,6,26.451002
29145,7,28.420002
29145,8,28.44
29147,6,25.872002
29147,7,27.625002
29147,8,26.578001
29149,6,26.28
29149,7,28.119001
29149,8,27.933
29151,6,26.143002
29151,7,28.207
29151,8,27.776001
29153,6,26.112001
29153,7,28.064001
29153,8,28.091002
29155,6,28.380001
29155,7,29.324001
29155,8,28.756
29157,6,26.960001
29157,7,28.325
29157,8,27.738499
29159,6,26.591002
29159,7,28.674251750000003
29159,8,28.057001
29161,6,25.789001
29161,7,27.864002
29161,8,27.622002
29163,6,26.329
29163,7,28.11
29163,8,27.339
29165,6,27.022550449999994
29165,7,29.156002
29165,8,28.250002
29167,6,26.52
29167,7,28.516
29167,8,28.427002
29169,6,25.984001
29169,7,28.02
29169,8,27.921001
29171,6,25.244550449999995
29171,7,27.304
29171,8,26.282001
29173,6,26.419
29173,7,28.21000085
29173,8,27.466002
29175,6,26.423
29175,7,28.37
29175,8,27.550001
29177,6,26.283
29177,7,28.434002
29177,8,27.420002
29179,6,25.94
29179,7,27.717001
29179,8,27.364401999999995
29181,6,27.072
29181,7,28.582
29181,8,28.143002
29183,6,26.984001
29183,7,28.740002
29183,8,27.965002
29185,6,26.831001
29185,7,28.967001
29185,8,28.650002
29186,6,26.750002
29186,7,28.34867
29186,8,27.749
29187,6,26.103
29187,7,27.809002
29187,8,27.309002
29189,6,27.691002
29189,7,29.394001
29189,8,28.569002
29195,6,26.687002
29195,7,28.618002
29195,8,27.719002
29197,6,25.543150850000004
29197,7,27.433
29197,8,26.518651350000003
29199,6,25.814001
29199,7,27.645
29199,8,26.601002
29201,6,27.852001
29201,7,28.864002
29201,8,28.184002
29203,6,25.897001
29203,7,27.831001
29203,8,27.644001
29205,6,26.191002
29205,7,28.024002
29205,8,27.038002
29207,6,27.833002
29207,7,28.957
29207,8,28.333002
29209,6,26.02692485
29209,7,27.94
29209,8,27.967001
29211,6,25.48075025
29211,7,27.511002
29211,8,26.568
29213,6,25.996
29213,7,27.896002
29213,8,27.765550450000003
29215,6,25.676
29215,7,27.692001
29215,8,27.593
29217,6,26.981
29217,7,29.155
29217,8,28.794
29219,6,26.362001
29219,7,28.286001
29219,8,27.664001
29221,6,25.919
29221,7,27.767002
29221,8,27.341002
29223,6,26.601002
29223,7,28.177002
29223,8,27.725350699999993
29225,6,25.687
29225,7,27.683
29225,8,27.574001
29227,6,25.433
29227,7,27.585001
29227,8,26.552002
29229,6,25.534
29229,7,27.616001
29229,8,27.543001
29510,6,28.026001
29510,7,29.630001
29510,8,28.807001
30001,6,15.254001
30001,7,19.207
30001,8,18.352001
30003,6,20.883001
30003,7,24.830002
30003,8,24.071001
30005,6,19.762001
30005,7,23.761002
30005,8,23.213001
30007,6,18.534
30007,7,22.51
30007,8,21.739
30009,6,19.462002
30009,7,23.410002
30009,8,22.668001
30011,6,21.296001
30011,7,25.477001
30011,8,24.422
30013,6,18.669
30013,7,22.854002
30013,8,22.316002
30015,6,19.816002
30015,7,24.008001
30015,8,23.431002
30017,6,22.101002
30017,7,26.496002
30017,8,25.669
30019,6,20.005001
30019,7,23.378
30019,8,23.357
30021,6,21.205002
30021,7,25.198651349999963
30021,8,24.769001
30023,6,14.969001
30023,7,18.948
30023,8,18.271002
30025,6,21.372002
30025,7,25.624
30025,8,24.750002
30027,6,19.812
30027,7,24.032001
30027,8,23.586
30029,6,15.613001
30029,7,19.7
30029,8,19.228
30031,6,16.671001
30031,7,20.811
30031,8,20.098001
30033,6,21.239
30033,7,25.510002
30033,8,24.929
30035,6,16.177
30035,7,20.119001
30035,8,19.795
30037,6,19.555100200000005
30037,7,23.563002
30037,8,22.976002
30039,6,15.817
30039,7,20.035002
30039,8,19.364
30041,6,19.504002
30041,7,23.604002
30041,8,23.016
30043,6,16.939001
30043,7,21.143002
30043,8,20.349
30045,6,17.29
30045,7,21.428001
30045,8,21.261002
30047,6,18.123001
30047,7,22.371
30047,8,22.032001
30049,6,16.947
30049,7,21.225
30049,8,20.549002
30051,6,19.01105189999999
30051,7,23.159
30051,8,22.733002
30053,6,16.493
30053,7,20.584002
30053,8,20.1864
30055,6,21.115002
30055,7,25.164001
30055,8,24.744001
30057,6,16.338001
30057,7,20.296001
30057,8,19.588001
30059,6,16.06410089999998
30059,7,19.880001
30059,8,19.291
30061,6,17.2340005
30061,7,21.653002
30061,8,21.39226969999999
30063,6,17.063002
30063,7,21.447
30063,8,20.785002
30065,6,20.759
30065,7,24.874
30065,8,24.299002
30067,6,15.964001
30067,7,20.176
30067,8,19.545
30069,6,21.526001
30069,7,25.841002
30069,8,25.344002
30071,6,20.755001
30071,7,24.779001
30071,8,24.310001
30073,6,17.931002
30073,7,21.905
30073,8,21.546001
30075,6,21.819
30075,7,25.994001
30075,8,24.971
30077,6,15.848001
30077,7,19.960001
30077,8,19.304
30079,6,21.515001
30079,7,25.634
30079,8,25.149002
30081,6,16.535
30081,7,20.504002
30081,8,19.749
30083,6,21.140001
30083,7,24.920002
30083,8,24.560001
30085,6,20.785002
30085,7,24.425001
30085,8,24.17979999999999
30087,6,21.655
30087,7,25.910002
30087,8,25.117
30089,6,17.763
30089,7,22.127
30089,8,21.915134999999967
30091,6,20.305
30091,7,23.481
30091,8,23.537
30093,6,15.8220005
30093,7,19.79095
30093,8,19.013
30095,6,19.374
30095,7,23.584002
30095,8,23.045002
30097,6,18.132
30097,7,22.338001
30097,8,21.835001
30099,6,17.720001
30099,7,21.758120699999996
30099,8,21.315
30101,6,18.628
30101,7,22.636002
30101,8,22.197
30103,6,21.584002
30103,7,25.681002
30103,8,24.928001
30105,6,20.784
30105,7,24.629002
30105,8,24.259
30107,6,18.145719199999988
30107,7,22.03
30107,8,21.627
30109,6,21.1439707
30109,7,24.887001
30109,8,24.558
30111,6,21.240002
30111,7,25.213001
30111,8,24.457
31001,6,26.114
31001,7,27.714
31001,8,26.363
31003,6,24.744001
31003,7,26.857
31003,8,25.281002
31005,6,23.777
31005,7,26.421001
31005,8,25.11
31007,6,22.636002
31007,7,25.602001
31007,8,24.197
31009,6,24.196250749999997
31009,7,26.855001
31009,8,25.456001
31011,6,24.878
31011,7,26.764002
31011,8,25.181002
31013,6,22.856
31013,7,25.865002
31013,8,24.548
31015,6,24.593
31015,7,27.660002
31015,8,25.931002
31017,6,23.923
31017,7,26.988
31017,8,25.37
31019,6,25.454
31019,7,27.119001
31019,8,25.842001
31021,6,25.703001
31021,7,27.303001
31021,8,25.731
31023,6,25.853
31023,7,27.468
31023,8,26.1295015
31025,6,26.366950049999996
31025,7,28.069002
31025,8,26.833002
31027,6,25.042002
31027,7,26.954
31027,8,25.345001
31029,6,24.916
31029,7,27.225
31029,8,25.7917515
31031,6,23.303001
31031,7,26.321001
31031,8,24.942001
31033,6,23.106
31033,7,25.998001
31033,8,24.567001
31035,6,26.217001
31035,7,27.633001
31035,8,26.296950049999996
31037,6,25.654001
31037,7,27.361002
31037,8,25.820002
31039,6,25.420002
31039,7,27.081001
31039,8,25.43
31041,6,24.421001
31041,7,26.488
31041,8,25.276001
31043,6,25.407001
31043,7,27.1072505
31043,8,25.468
31045,6,23.046001
31045,7,26.493002
31045,8,25.313002
31047,6,25.065
31047,7,26.821001
31047,8,25.5635015
31049,6,24.116001
31049,7,26.686
31049,8,25.3244006
31051,6,25.129002
31051,7,26.867
31051,8,25.205451549999996
31053,6,25.832
31053,7,27.5147013
31053,8,25.93
31055,6,26.246551999999994
31055,7,27.963001
31055,8,26.588001
31057,6,25.491001
31057,7,27.706001
31057,8,26.274002
31059,6,26.226002
31059,7,27.7
31059,8,26.447
31061,6,26.131
31061,7,28.043001
31061,8,26.703001
31063,6,25.38735064999999
31063,7,27.452002
31063,8,26.183
31065,6,26.269950049999995
31065,7,28.244001
31065,8,27.065551100000004
31067,6,26.490151849999993
31067,7,28.328001
31067,8,27.335001
31069,6,23.557001
31069,7,26.225
31069,8,24.907001
31071,6,24.151001
31071,7,26.539001
31071,8,25.223001
31073,6,25.5031503
31073,7,27.246002
31073,8,25.927002
31075,6,23.005700299999997
31075,7,25.869001
31075,8,24.464199999999995
31077,6,24.871
31077,7,26.730001
31077,8,25.366001
31079,6,25.990002
31079,7,27.657001
31079,8,26.263
31081,6,26.005001
31081,7,27.387001
31081,8,26.086
31083,6,26.319002
31083,7,28.217001
31083,8,26.952951049999996
31085,6,25.116001
31085,7,27.481
31085,8,26.196001
31087,6,25.880001
31087,7,28.183
31087,8,26.879002
31089,6,24.388
31089,7,27.188002
31089,8,25.565
31091,6,23.425001
31091,7,26.309002
31091,8,24.9642505
31093,6,25.634
31093,7,27.378002
31093,8,26.039001
31095,6,26.562752
31095,7,28.420002
31095,8,27.277951899999998
31097,6,26.369150850000004
31097,7,28.174002
31097,8,27.279001
31099,6,25.907001
31099,7,27.6791503
31099,8,26.287
31101,6,24.433
31101,7,26.995
31101,8,25.695002
31103,6,24.01
31103,7,27.496002
31103,8,25.798
31105,6,22.059002
31105,7,24.967001
31105,8,23.449001
31107,6,25.146002
31107,7,27.487001
31107,8,25.924002
31109,6,26.425001
31109,7,28.279825
31109,8,27.128651999999995
31111,6,24.578001
31111,7,26.899002
31111,8,25.543001
31113,6,24.135
31113,7,26.618002
31113,8,25.348001
31115,6,24.098800200000003
31115,7,26.61
31115,8,25.323002
31117,6,23.831001
31117,7,26.491001
31117,8,25.255001
31119,6,25.075200399999996
31119,7,26.857
31119,8,25.359700299999997
31121,6,26.021002
31121,7,27.560001
31121,8,26.177002
31123,6,23.649002
31123,7,26.437002
31123,8,25.022001
31125,6,25.581001
31125,7,27.180002
31125,8,25.771002
31127,6,26.597002
31127,7,28.223001
31127,8,27.152
31129,6,26.375002
31129,7,28.046001
31129,8,26.723001
31131,6,26.388
31131,7,28.102001
31131,8,27.063751250000003
31133,6,26.392352
31133,7,28.335001
31133,8,27.466251749999998
31135,6,24.711
31135,7,27.098001
31135,8,25.752
31137,6,25.531002
31137,7,27.182001
31137,8,25.929
31139,6,25.167751250000002
31139,7,27.182001
31139,8,25.609001
31141,6,25.397001
31141,7,27.067001
31141,8,25.535002
31143,6,25.871501
31143,7,27.259
31143,8,26.006
31145,6,25.931002
31145,7,28.124174299999993
31145,8,26.767002
31147,6,26.711
31147,7,28.369001
31147,8,27.287
31149,6,23.888
31149,7,26.923
31149,8,25.309002
31151,6,26.255001
31151,7,27.976002
31151,8,26.839
31153,6,26.423
31153,7,28.088150849999995
31153,8,26.807001
31155,6,25.981
31155,7,27.656002
31155,8,26.250990899999998
31157,6,23.511002
31157,7,26.262001
31157,8,24.712002
31159,6,26.085001
31159,7,27.735
31159,8,26.575
31161,6,22.79120040000001
31161,7,25.931002
31161,8,24.688002
31163,6,24.959002
31163,7,26.907001
31163,8,25.652
31165,6,22.015001
31165,7,25.324001
31165,8,24.111002
31167,6,25.259
31167,7,27.046001
31167,8,25.448351649999996
31169,6,26.666
31169,7,28.317001
31169,8,27.013
31171,6,24.061
31171,7,26.922
31171,8,25.505001
31173,6,25.553001
31173,7,27.340002
31173,8,25.635152
31175,6,24.7
31175,7,26.772001
31175,8,25.503
31177,6,25.951002
31177,7,27.644001
31177,8,26.125002
31179,6,25.085001
31179,7,26.932001
31179,8,25.354002
31181,6,26.183
31181,7,27.971
31181,8,26.674002
31183,6,24.5538002
31183,7,26.816301700000004
31183,8,25.324001
31185,6,26.236002
31185,7,27.666
31185,8,26.301
32001,6,23.278002
32001,7,26.963001
32001,8,25.498001
32003,6,32.228
32003,7,34.638
32003,8,33.628002
32005,6,19.947
32005,7,23.067001
32005,8,22.597
32007,6,19.470001
32007,7,23.347002
32007,8,22.255001
32009,6,24.558
32009,7,27.026001
32009,8,25.77
32011,6,20.395
32011,7,23.805
32011,8,22.781
32013,6,21.951
32013,7,26.036001
32013,8,24.814001
32015,6,21.346
32015,7,25.006
32015,8,23.877
32017,6,26.246002
32017,7,29.005001
32017,8,27.798002
32019,6,22.561
32019,7,26.001001
32019,8,25.001001
32021,6,22.716002
32021,7,25.934002
32021,8,24.709002
32023,6,24.285002
32023,7,27.152
32023,8,25.846
32027,6,22.734001
32027,7,26.676
32027,8,25.375002
32029,6,21.996
32029,7,25.589
32029,8,24.63785015
32031,6,21.426
32031,7,25.201002
32031,8,24.163002
32033,6,20.19
32033,7,23.244001
32033,8,22.205002
32510,6,20.26155145
32510,7,23.528700849999996
32510,8,22.855001
33001,6,21.962002
33001,7,23.9517608
33001,8,23.0729608
33003,6,21.062
33003,7,22.934002
33003,8,21.987001
33005,6,21.819
33005,7,23.855150849999994
33005,8,22.936149999999994
33007,6,19.380001
33007,7,20.836
33007,8,20.04
33009,6,20.454
33009,7,22.139002
33009,8,21.300001
33011,6,22.563002
33011,7,24.6137495
33011,8,23.701
33013,6,22.105150849999994
33013,7,24.128
33013,8,23.139002
33015,6,22.851002
33015,7,25.154225750000002
33015,8,24.104002
33017,6,22.608151850000002
33017,7,24.728273899999998
33017,8,23.728
33019,6,21.702002
33019,7,23.572
33019,8,22.678001
34001,6,25.421001
34001,7,27.455002
34001,8,26.483002
34003,6,25.166
34003,7,27.250002
34003,8,26.192001
34005,6,25.840399
34005,7,27.649002
34005,8,26.554
34007,6,26.428001
34007,7,28.253002
34007,8,27.163002
34009,6,24.957
34009,7,27.005001
34009,8,26.199001
34011,6,25.729002
34011,7,27.566002
34011,8,26.544
34013,6,25.307301149999997
34013,7,27.32557445
34013,8,26.263
34015,6,26.447
34015,7,28.336
34015,8,27.144001
34017,6,26.303950049999997
34017,7,28.3606018
34017,8,27.3158016
34019,6,24.425001
34019,7,26.206001
34019,8,25.144250749999998
34021,6,25.428575
34021,7,27.276150849999997
34021,8,26.105001
34023,6,25.446001
34023,7,27.342001
34023,8,26.311200399999997
34025,6,25.130001
34025,7,27.195002
34025,8,26.146002
34027,6,23.68
34027,7,25.554
34027,8,24.532001
34029,6,25.055
34029,7,27.151001
34029,8,26.155
34031,6,24.03270065
34031,7,25.963001
34031,8,24.954
34033,6,26.336
34033,7,28.163002
34033,8,26.954
34035,6,24.661001
34035,7,26.511126500000003
34035,8,25.481250000000003
34037,6,23.240002
34037,7,24.962002
34037,8,23.969002
34039,6,25.74355145
34039,7,27.7525988
34039,8,26.6986008
34041,6,23.672
34041,7,25.424002
34041,8,24.385
35001,6,25.316002
35001,7,26.419
35001,8,25.21462475
35003,6,21.215914450000003
35003,7,21.992
35003,8,20.726002
35005,6,28.087002
35005,7,28.384
35005,8,27.558
35006,6,22.212002
35006,7,23.515001
35006,8,22.201
35007,6,21.246
35007,7,22.445002
35007,8,21.443
35009,6,26.803001
35009,7,27.236002
35009,8,26.354002
35011,6,27.329
35011,7,27.825
35011,8,26.929
35013,6,29.127
35013,7,29.373001
35013,8,28.239002
35015,6,29.505001
35015,7,29.599
35015,8,28.925001
35017,6,26.131
35017,7,26.647001
35017,8,25.379002
35019,6,26.176
35019,7,26.804
35019,8,25.834002
35021,6,25.788002
35021,7,26.742
35021,8,25.738
35023,6,27.737001
35023,7,28.277
35023,8,26.955002
35025,6,28.710001
35025,7,28.884
35025,8,28.246002
35027,6,25.353
35027,7,25.743002
35027,8,24.778002
35028,6,23.627900049999997
35028,7,24.048
35028,8,22.891
35029,6,28.561
35029,7,29.08510075
35029,8,27.773
35031,6,22.249
35031,7,23.766
35031,8,22.381
35033,6,21.293001
35033,7,22.462002
35033,8,21.42854989999999
35035,6,28.232002
35035,7,28.367
35035,8,27.381
35037,6,27.531002
35037,7,28.259
35037,8,27.236002
35039,6,20.866001
35039,7,22.717001
35039,8,21.467001
35041,6,27.095001
35041,7,27.413002
35041,8,26.61
35043,6,23.983002
35043,7,25.29
35043,8,24.051
35045,6,24.162
35045,7,26.159
35045,8,24.716002
35047,6,25.568
35047,7,26.728
35047,8,25.635002
35049,6,23.375002
35049,7,24.291
35049,8,23.046001
35051,6,27.500002
35051,7,27.963001
35051,8,26.640001
35053,6,25.802002
35053,7,26.542002
35053,8,25.302002
35055,6,19.002
35055,7,20.462002
35055,8,19.364
35057,6,23.382002
35057,7,23.952002
35057,8,22.895
35059,6,24.5600006
35059,7,25.698002
35059,8,24.688002
35061,6,26.022001
35061,7,26.954
35061,8,25.741001
36001,6,22.744001
36001,7,24.454
36001,8,23.543001
36003,6,21.34891
36003,7,22.692001
36003,8,21.576
36005,6,25.6
36005,7,27.9468002
36005,8,27.1538012
36007,6,22.059002
36007,7,23.568599999999993
36007,8,22.592001
36009,6,21.431002
36009,7,22.630001
36009,8,21.671001
36011,6,23.132151849999993
36011,7,24.725
36011,8,23.645
36013,6,22.356
36013,7,23.628
36013,8,22.819
36015,6,22.40310054999999
36015,7,23.784551099999995
36015,8,22.842001
36017,6,21.935001
36017,7,23.335001
36017,8,22.45
36019,6,21.95
36019,7,23.719002
36019,8,22.690901799999995
36021,6,23.025002
36021,7,24.797
36021,8,23.792002
36023,6,21.988
36023,7,23.380001
36023,8,22.416
36025,6,20.798
36025,7,22.356
36025,8,21.477001
36027,6,23.204
36027,7,25.083002
36027,8,24.115002
36029,6,22.911001
36029,7,24.325
36029,8,23.490002
36031,6,20.845001
36031,7,22.494001
36031,8,21.574001
36033,6,21.074001
36033,7,22.455002
36033,8,21.605001
36035,6,21.459002
36035,7,22.983002
36035,8,22.062
36037,6,23.300001
36037,7,24.616001
36037,8,23.52
36039,6,21.847760199999996
36039,7,23.59610019999999
36039,8,22.708
36041,6,19.794
36041,7,21.096
36041,8,20.384
36043,6,20.800001
36043,7,22.319
36043,8,21.439001
36045,6,22.159
36045,7,24.041
36045,8,23.383001
36047,6,25.348660849999998
36047,7,27.776001
36047,8,26.961
36049,6,21.041
36049,7,22.489
36049,8,21.651001
36051,6,22.895701399999997
36051,7,24.239
36051,8,23.089
36053,6,22.257002
36053,7,23.645
36053,8,22.734001
36055,6,23.629002
36055,7,25.273
36055,8,24.221
36057,6,22.714
36057,7,24.433
36057,8,23.483002
36059,6,24.177002
36059,7,26.769350649999996
36059,8,26.075
36061,6,26.12710155
36061,7,28.4051002
36061,8,27.418001
36063,6,23.684002
36063,7,25.553001
36063,8,24.418001
36065,6,22.304
36065,7,23.819
36065,8,22.898
36067,6,22.987001
36067,7,24.623001
36067,8,23.531002
36069,6,23.102001
36069,7,24.641
36069,8,23.671001
36071,6,23.668001
36071,7,25.541
36071,8,24.589
36073,6,23.633001
36073,7,25.410701299999996
36073,8,24.328001
36075,6,22.576
36075,7,24.268002
36075,8,23.341002
36077,6,21.291
36077,7,22.753
36077,8,21.772001
36079,6,23.365002
36079,7,25.345001
36079,8,24.534
36081,6,24.963001
36081,7,27.505001
36081,8,26.741001
36083,6,22.588001
36083,7,24.324001
36083,8,23.3739998
36085,6,25.672
36085,7,27.870601200000003
36085,8,26.8776012
36087,6,24.380001
36087,7,26.389002
36087,8,25.3783507
36089,6,21.895
36089,7,23.566002
36089,8,22.723001
36091,6,22.595001
36091,7,24.289001
36091,8,23.303001
36093,6,22.878150299999998
36093,7,24.628
36093,8,23.697
36095,6,21.566551450000006
36095,7,23.121
36095,8,22.158
36097,6,22.234550449999993
36097,7,23.744001
36097,8,22.777
36099,6,23.939001
36099,7,25.495
36099,8,24.205002
36101,6,21.793001
36101,7,23.19
36101,8,22.045002
36103,6,23.012001
36103,7,25.688002
36103,8,25.217001
36105,6,21.746
36105,7,23.3949997
36105,8,22.535002
36107,6,22.292002
36107,7,23.731
36107,8,22.810001
36109,6,22.544
36109,7,23.965002
36109,8,23.019001
36111,6,22.795002
36111,7,24.660002
36111,8,23.627
36113,6,21.258001
36113,7,22.789001
36113,8,21.875002
36115,6,22.587002
36115,7,24.20848945
36115,8,23.168001
36117,6,23.468
36117,7,25.096
36117,8,24.078001
36119,6,24.383001
36119,7,26.575450899999996
36119,8,25.663002
36121,6,21.882002
36121,7,23.028002
36121,8,21.925001
36123,6,23.05925175
36123,7,24.586
36123,8,23.571001
37001,6,27.008950049999996
37001,7,28.239752
